,Unnamed: 0,cik,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year,bankruptcy,rf_pred,log_pred
4604,99931,1178819,4.514293165,-4.539,-4.238835785,0.013086855,1,0,-0.029743848,0.17300932,3.067098693,0,90,0,0.848356751,0.575854479,3.87E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4538,42534,867773,4.495868581,-28.911,0.456539589,1.023559333,1,0,-0.151942083,0.042121232,0,1,318,0,0.68148049,0.139437342,0,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4539,43499,874389,6.010031117,-46.753,1.229097116,1.014213636,1,-0.666650315,-0.041531696,0.001923945,-0.332354972,0,125,0,0,0,0.013799979,0,1.791759469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4540,46316,883907,-0.36672528,-1.759,17.18672908,2.675324675,1,0,-1.380952381,0.297258297,0,1,188,0,107.7272727,0.712842713,0.188543724,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4541,48750,890784,1.461633718,-49.731,48.39206773,1.748666821,1,-0.021089631,-3.12891259,0.105495015,-6.806751316,1,96,1,0,0,0.030091719,0,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4542,51805,902622,3.64118494,-16.723,-2.178745451,0.548286441,1,0,-0.006633978,0.00626688,0,1,90,0,0.576631618,0.017253586,0.026474433,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4543,52013,904020,6.518642736,-192.173,-1.050797059,0.753365267,0,0.123771136,-0.283616515,0.007701525,0.480164419,0,90,0,0,0,0.014348079,0,1.791759469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,TRUE
4544,53114,909950,6.043895694,-53.883,-0.417723881,1.098566657,1,0.010181355,0.032045017,0.005968705,0,0,108,0,0.021632996,0.059307478,0.033567156,0,1.098612289,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4545,55541,916457,10.21156355,-242.461,-0.549467835,0.816978913,0,-0.014187407,0.000363572,0.028785474,0.424371697,0,90,0,0.020909765,0.084390269,0.113411577,0,1.098612289,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,TRUE
4546,56585,919991,4.247251612,-12.452,-3.585942605,0.04707279,1,0,-0.130304807,0.036774277,0,0,91,0,1.473073677,0,5.68E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4547,58138,925548,7.848064836,-533.905,-0.002356594,1.037542555,1,0.103446483,0.029194298,0.058224974,-1.453843433,0,209,0,0.026018305,0.527051196,0.056934793,0,1.386294361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4548,59166,930164,2.096667322,-1.145,-3.898415469,0.00589753,1,0,-0.038333948,0.288118934,2.114423433,0,100,0,10.65229144,0,0.001355202,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4549,59365,930796,6.705025688,-0.645,0.984903798,1.001065525,1,0,0.081179524,0.05026828,-125.2474713,0,90,0,0,0,0.006957286,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4550,59565,931752,3.058613172,-0.443,-4.253377976,0.106301061,1,0,-0.048502207,0.003803174,3.377366817,0,301,0,0,0,4.50E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4551,65107,1008848,3.433406391,-44.741,3.799166232,0.813020463,1,0,-0.869504874,0.378574656,0,1,383,0,0.006745852,0.648570137,0.000681415,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4552,65538,1010788,5.124880226,-8.411,-4.122668261,0.238126955,1,0,-0.056882382,0.244371231,1.043797615,1,90,0,0,0,0.007624232,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4553,65976,1012454,3.204289967,-2.378,-4.129119708,0.010431041,1,0,-0.050896988,0.588481208,3.626799557,0,96,0,1.706023216,0,2.82E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4554,66152,1013243,5.826206576,-191.171,4.096942771,1.329990857,1,-0.633830717,-0.274530333,0.021028106,-0.830319957,0,117,0,0,0,0.15121522,0,1.791759469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4555,66284,1013690,1.821965311,-6.594,1.816092562,1.158958603,1,0.27758501,-0.593790427,0.174805951,-9.997863683,1,104,0,0,0,0.40264232,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4556,69294,1024623,3.23048814,-10.169,-2.52626391,0.630634193,1,0,0.113553693,0.333662818,0,1,181,0,0,0,0,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4537,38002,840387,6.048147292,-3.912,0,0.753871702,1,0,0.013760016,0.073919041,0,0,108,0,0.015626181,1.509132399,0.377162733,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4557,72651,1039387,0.188137942,-7.382,24.08121203,1.782932891,1,0.03085554,-5.764705882,0,-2.039153439,0,90,0,0,0,0.042120338,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4536,35896,826253,2.588215061,-28.275,11.40527622,2.745753795,1,-0.274308879,-0.51405381,0.004584398,-0.604864609,1,1121,1,1.824966181,0,0.111426256,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4534,28666,779226,2.675527009,-6.462,-1.92945265,1.130785124,1,0.002667881,-0.095316804,0.000275482,-0.422854134,0,181,1,0.397658402,0,0.188440858,0,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4514,3968,27748,3.897132693,-15.824,-1.996115007,0.813970484,1,0,0.166866284,0.096526664,2.932234832,0,90,0,0,0,0.001294553,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4515,3995,27904,9.989711119,-5198,0.357692396,1.253153525,1,0.05566095,-0.051511399,0.067107013,-0.189514115,0,69,0,0.009269391,0.116737764,0.089517285,0,1.386294361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4516,4700,32272,4.716720505,-54.292,-1.72988272,0.411123335,1,-0.023852377,-0.131107951,0.144882425,0.800136701,1,94,0,0,0,0.067757934,0,1.386294361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4517,8838,65100,13.38173702,4436,0,0.951593914,1,0,-0.020476531,0.032743932,0,0,74,0,0,0,0.117696362,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4518,9221,66849,0.865839188,-0.388,-3.599501893,3.620950778,1,0,-0.03071098,0.868742112,0,0,105,1,0,0,1,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4519,15194,106618,5.742737127,-140.444,1.146723198,1.31075254,1,-0.451357394,-0.126799758,0.066767762,-0.065087848,0,798,0,0.032059811,0.264009336,0.003450858,1,1.791759469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4520,15303,107681,7.870506225,-100.404,-3.48123559,0.649720053,1,0,0.069773045,0.021695443,1.114740474,1,57,0,0,0,0.104804971,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,FALSE,FALSE
4521,16359,230131,3.41375158,-7.678,-3.171875326,1.165936996,1,-0.537126581,-0.112610685,0.223312156,-2.434794684,1,108,0,0,0,0.208923633,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4522,17790,316672,1.11317244,-2.88,14.85366668,3.729303548,1,-0.849850411,-0.340341656,0.000985545,-2.404212807,1,90,1,0,0,0.010805709,0,1.791759469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4523,17920,317477,2.894861663,-14.688,2.334055766,0.690116697,1,6.612403101,-1.036170566,0.162103866,29.67365697,0,84,1,6.567335877,0,0.077896519,0,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,TRUE
4524,17933,317771,8.166926244,-29.8,-4.311712179,0.205904897,1,0,0.060951029,0.083151171,1.423869584,1,74,0,0,0,0.016975281,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4525,18159,319124,1.099278733,-2.819,7.576847094,1.878747502,1,0.417466635,-0.302798135,0.028314457,-2.020128886,0,108,1,33.06628914,0.144903398,0.046407733,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4526,21850,715031,0.372941916,-15.728,44.53706951,3.963498623,1,-0.001146132,-3.215564738,0.044077135,-0.559005345,1,893,1,11.04407713,0,0.47198615,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4527,22488,718937,3.950724353,-11.332,-3.351290212,0.271506359,1,0,-0.167837146,0.080561061,3.421987745,0,89,0,0,0,0.032195023,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4528,23114,722077,7.933778237,-34.763,-1.783582658,0.677067099,1,0,-0.020989639,0.025430223,0,0,82,0,0,0,0.284498367,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4529,25700,745655,-1.358679194,-1.661,24.82255505,1.346303502,1,0,-5.350194553,0.770428016,-32.26516854,1,82,0,92.74708171,0,0,0,1.791759469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4530,28128,772349,6.949731807,-111.428,0,0.988574798,1,-0.097024973,0.006541563,0.013632572,1.358875367,0,105,0,0,0,0.245764968,0,1.791759469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,TRUE
4531,28173,773318,0.528861986,-0.035,-3.294588866,1.944608132,1,-0.12625538,0.01591043,0.232174425,-1.764691204,0,106,1,8.885680613,0,0.236307565,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4532,28441,775926,-0.394525168,-2.73,14.02164247,1.492581602,1,0,-2.639465875,0.314540059,-203.3069277,0,105,0,75.56379822,0.725519288,0.040175343,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4535,32351,806888,1.514027728,-4.939,0.550090162,0.24510451,1,0,-0.891089109,0.59779978,15.33060332,0,122,0,14.89548955,0.347414741,7.45E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4558,72756,1040017,2.071661354,-18.162,5.983601659,0.702695893,1,0,-1.63063744,0.373141849,14.99822034,1,62,0,6.287729907,0,0.007018228,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4533,28585,778423,4.63823739,-5.637,-1.960626225,0.934666512,1,0.112071646,0.175693195,0.024747973,2.194343255,0,90,0,0,0,0.051252767,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4560,76178,1051514,1.959531245,-3.619,-2.074293061,0.097378805,1,0,-0.431933484,0.015360767,0,0,154,0,1.527339346,0,0,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4585,94273,1131907,3.904273052,-27.284,3.984701913,1.66459064,1,0,-0.348732213,0.247974362,0,1,74,0,0.001572137,0,0.012798036,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4586,94585,1134115,0.067658648,-0.121,-3.827490802,0.088785047,1,0,-0.152336449,0.007476636,3.05025641,0,142,0,9.357009346,0,0.230919922,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4587,94687,1135338,5.390901106,-546.51,7.092540819,1.967575353,1,-0.676713457,-0.050947808,0.133071408,-0.568236868,0,138,0,0.061380759,0,0.165129728,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4605,100404,1187545,4.216694929,-14.833,-2.597248266,0.260422658,1,0,-0.176097568,0.209721423,0,1,228,0,0,0,0,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4589,95265,1140028,1.998367052,-7.33,0.124554643,0.157923275,1,0,-0.628168632,0.892503728,10.25091758,1,140,0,3.029551308,0,0,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4590,97371,1162192,3.377314441,-13.659,0.399937892,0.500273112,1,0,-0.335654786,0.076846921,0,1,123,0,0.287006691,0.171582685,7.43E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4591,97423,1162324,-4.96184513,-0.02,8.554997802,9.285714286,1,0,-0.428571429,1,-19.45172414,0,102,0,3142.142857,0,0.057702981,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4592,97885,1166029,3.449828803,-9.304,-3.081492712,0.050928719,1,0,-0.286108906,0.988347357,0,1,399,0,0,0,0,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4594,98036,1166463,3.208865892,-4.127,0,0,1,0,0.291503374,0.349036403,0,0,384,0,0.183346127,0,0,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4595,98576,1170154,4.546417561,-6.679,-0.475848485,0.679205464,1,0,-0.011612616,0.168006448,0,0,224,0,1.746388954,0.774174391,0.045400909,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4596,98656,1170723,2.200220086,-11.626,3.430569466,0.614379085,1,0,-1.162180126,0.456962446,0,1,342,0,0,0,0,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4597,98663,1170848,3.025727874,-4.358,-0.686631913,0.739531273,1,0,0.07598622,0.03644039,5.772280179,0,90,0,0.95050706,0.121306225,1,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4598,98690,1170991,6.665439102,-0.255,0,0.259418864,1,0,0.027334074,0.029969113,0,0,75,0,0.16973196,0.262828615,0.009015268,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4599,98813,1171529,2.649219802,-1.742,-3.812560888,0.122534116,1,0,-0.048858092,0.146291452,0,1,413,0,0,0,0,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4600,99161,1173643,3.095215552,-1.616,-4.062528629,0.035940612,1,0,-0.10768604,0.048298026,4.53013898,0,163,0,3.837407206,0,6.60E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4601,99456,1175965,2.572077736,-2.204,-3.578478693,0.112579241,1,0,-0.109218666,0.050026732,0,1,358,0,0.584510807,0,0,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4602,99834,1178347,3.038935431,-7.211,-2.849706422,0.055739118,1,0,-0.348082172,0.263084806,5.382346975,1,138,0,1.847627257,0,0.000192719,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4603,99845,1178409,4.324887338,-0.804,0,0.890030044,1,0,-0.016054105,0.017576135,0,0,68,0,0.040287465,0,0.044006793,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4559,74240,1044487,2.816426166,-19.392,0.997432848,0.254052761,1,0,-1.116946821,0.82628462,0,1,215,0,0,0,0,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4584,94166,1131324,3.726608671,-24.995,-1.684265453,0.059704367,1,0,-0.556406182,0.921445423,0,1,196,0,0.589123212,0.098464057,0.000332723,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4583,93980,1130385,7.690532447,-285.294,-2.270934014,1.227887594,1,0,-0.014108548,0.133285395,-1.290673262,0,90,0,0,0,0.016111969,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4593,97956,1166272,2.750662592,-4.817,-2.782020651,0.237654124,1,0,-0.202006005,0.5046317,0,1,415,0,0.771673162,0,0.000179724,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4581,93266,1125603,3.343991908,-18.752,0.705656063,1.138783002,1,0,-0.387688832,0.406325004,0,1,245,0,0.030142595,0.313002965,0.002092322,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4561,77330,1057379,4.857740492,-0.148,-4.344144541,0.224332533,1,0,0.018946191,0.302098141,2.027356941,0,75,0,0,0,0.025441894,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4582,93556,1127393,1.824871821,-10.261,6.339322766,0.764753305,1,0,-1.534666237,0.069816188,0,0,182,0,1.54869397,0.982425024,0.000196262,1,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4562,77529,1058033,9.549808118,-862,-0.514547044,1.201110953,0,0.033276812,0.019299245,0.050348953,-0.337134773,0,61,0,0.007924797,0.031904287,0.093288549,1,1.791759469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,TRUE
4563,77737,1058806,3.336303242,-2.426,-3.958232144,0.206366708,1,0,-0.010314779,0.337364396,2.395522789,0,181,0,2.066192424,0,6.12E-05,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4564,82205,1077050,2.46308699,-1.892,-2.111757631,0.945830849,1,-0.004874086,-0.161570565,0.046333362,1.15408805,1,111,1,0,0,0.093530971,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4565,83509,1083753,3.406184923,-10.281,2.18145614,1.120364842,1,0.24702551,0.048059701,0.010480929,-1.237889226,0,95,0,0,0,0.185700165,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4566,84081,1085254,1.039569748,1.184,-6.225314218,5.239391796,1,-1.296344086,-1.063295615,0.062942008,-0.07104012,0,90,1,4.284299859,1.158769448,0.049554168,0,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4568,85252,1089787,5.14027663,0.802,0,0.921423259,1,0,-0.041203305,0.008216066,1.893985691,0,88,0,0.011267078,0.046848556,0.051212186,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4569,86327,1093557,3.379565082,-13.946,-2.262227975,0.057667416,1,0,-0.423359902,0.927481436,0,0,32,0,0.86576061,0,0.001917962,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4570,87834,1097503,3.518387649,-15.984,1.797860867,1.7798992,1,0,0.158997925,0.145211977,0,1,287,0,0.113430181,0.306196264,0.001281042,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4571,88359,1099730,2.893090282,-9.729,2.084267609,1.040611668,0,0.115612724,-0.20233808,0.084769239,-10.23683492,1,105,0,0,0,0.211539997,0,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4567,84716,1087934,3.152949675,-2.113,-3.68610544,0.544413587,1,0,-0.09378338,0.171330912,4.659523586,1,89,0,0.987609485,0,0.11065228,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4572,88533,1100395,3.630296497,-76.19,28.86255687,4.963710105,1,-2.870521538,-0.392985898,0.583978369,-0.678444696,1,90,0,0,0,0.017162659,0,1.791759469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4573,89138,1103025,4.195184877,-11.177,-1.224288778,1.10094024,1,0,0.039342434,0.159644999,0,0,230,0,0.268993159,0,0.002510555,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4574,89758,1106645,-1.650259907,-2.669,58.38444902,1.328125,1,0,-7.302083333,0.182291667,0,1,89,0,15.46875,0,1,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4575,91375,1114714,3.505196972,-4.093,6.343124007,2.199861812,1,0,0.30197068,0.285177842,0,0,102,0,0.524483297,0,0.018552672,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4576,91659,1116181,5.464585758,-54.814,5.253399588,1.804600767,1,0,-0.033313856,0.143281762,0,0,90,1,0,0,0.006041789,0,1.386294361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TRUE,TRUE,FALSE
4577,91930,1117629,5.257990041,-54.053,-3.039291592,0.120232177,1,0,-0.266644108,0.418771962,0,1,90,0,0.156964002,0.003576355,0.001656253,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4578,92588,1122380,3.935466057,-11.555,-3.319785824,1.229867542,1,0,-0.130563045,0.016078615,-0.036732959,0,274,0,0.415152581,0.593677959,0,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4579,93178,1125001,3.365293827,-15.08,-0.974634422,0.263250639,1,0,-0.466519245,0.239859028,0,1,276,0,0.027503282,0.016170272,0.001037593,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4580,93222,1125294,2.013301739,-15.766,6.7988793,0.579994658,1,0,-1.778445513,0.725961538,0,0,95,0,1.421474359,0.93482906,0.001394881,0,0.693147181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FALSE,FALSE,FALSE
4846,110605,1339729,0.843720039,-4.299,4.00618676,5.524731183,1,0,-1.162580645,0.009462366,0,0,90,0,0.757849462,0,0.084352204,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,FALSE,FALSE,FALSE
4845,110396,1337749,-1.795767491,-0.056,-2.814461336,0.993975904,1,0,-0.144578313,0.144578313,0,0,41,0,86.96385542,0,0.027583391,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,FALSE,FALSE,FALSE
4844,110377,1337567,1.527359801,-0.363,-4.142022198,0.024750326,1,0,-0.066869301,1,0,1,71,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,FALSE,FALSE,FALSE
4843,110261,1336467,-1.74869998,-0.17,0.104003079,1.293103448,1,0,0.005747126,0.293103448,0,0,215,0,37.37356322,12.14942529,0.000962217,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,FALSE,FALSE,FALSE
4840,110134,1335102,0.628075184,-7.811,23.90310016,4.317502668,1,0,-2.975987193,0.554962647,0,1,257,0,2.563500534,1.379402348,0.148420064,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,FALSE,FALSE,FALSE
