,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,rf_model
2100,4.23890656,-1.806,-4.1635864730000005,0.314832978,1,0.0,-0.13291121,0.171753303,0.38167733200000004,0,88,0,0.19803265399999997,0.0,0.004008444,0,0.693147181,1,False
2080,-0.187535124,-3.7569999999999997,20.13327931,4.042219542,1,0.0,-2.874547648,0.02291918,-2.3849325930000003,1,141,0,0.0,0.0,0.0,0,0.693147181,0,False
2081,3.3415535289999996,-0.266,-4.29915666,0.612319994,1,0.0,-0.018257085,0.12380143699999999,0.717888108,0,87,0,0.19353925600000002,0.0,1.0,0,0.693147181,0,False
2082,-2.3227877999999995,-0.802,33.57380044,28.70408163,1,0.0,-1.551020408,0.010204082,-0.469171271,0,105,0,0.0,0.0,0.0,0,0.693147181,0,False
2083,-3.5404594489999996,-0.298,51.23252354,63.82758621,1,0.0,-3.620689655,1.0,-0.43298573,1,92,0,0.0,0.0,0.0,0,0.693147181,0,False
2084,2.740904538,1.014,-4.524902677,0.7339526479999999,1,0.0,-0.219018128,0.0023224310000000002,5.069253152,1,89,0,0.353719115,0.0,0.704225352,0,0.693147181,0,False
2085,4.369257961000001,-22.849,-2.89486186,0.11740203800000001,1,0.0,-0.320883712,0.19705007300000002,1.011196064,0,92,0,0.0,0.0,0.0038787590000000003,0,0.693147181,1,False
2086,4.451004506,26.996,-5.731771838999999,0.152917294,1,0.0,-0.17898101800000002,0.683408584,1.865380272,1,92,0,0.35300362799999996,0.0,0.0024428370000000002,0,0.693147181,1,False
2087,-0.601479992,-0.096,-3.545681905,0.416058394,1,0.0,-0.05839416099999999,0.005474453000000001,3.941875,0,120,0,40.10766423,0.0,0.0,0,0.693147181,0,False
2088,6.303832525,-114.524,-2.313579081,0.689561942,1,0.0,0.019697693,0.029976421,0.101576265,1,90,0,0.043385047,0.0,0.0,0,0.693147181,1,False
2123,4.958415255,17.381,-3.709749015,0.429324005,1,0.0,-0.057716622,0.17108479399999998,0.110917461,0,87,0,0.051977973,0.081710778,0.0,0,0.693147181,1,False
2089,3.956556504,-3.815,-3.581222191,0.704267651,1,0.0,-0.034164164,0.031486122000000005,3.3117723160000003,1,140,0,0.225988484,0.0,0.0,0,0.693147181,1,False
2091,2.167108953,-9.703,1.9325953580000002,0.474865453,1,0.0,-0.761708462,0.44406275,8.221500218,1,92,0,1.3202794,0.49902668,0.000777173,0,0.693147181,1,False
2092,4.367978419,-35.388000000000005,-2.294456962,0.250126768,1,0.0,-0.273971908,0.19332184,1.191290383,1,92,0,0.416713148,0.0,0.017216857,0,0.693147181,1,False
2093,3.468232783,-9.529,-3.01891263,0.052462594,1,0.0,-0.20243142100000003,0.24005611,3.887307958,1,88,0,0.5639962589999999,0.0,0.0033463840000000004,0,0.693147181,0,False
2094,0.0,-0.10400000000000001,0.0,0.0,1,0.0,0.0,0.0,-0.7022988509999999,1,100,0,0.0,0.0,0.0,0,0.693147181,0,False
2095,2.743417345,-12.815999999999999,-0.618993401,0.844787645,1,0.0,-0.456756757,0.170978121,2.1784411280000002,0,92,0,0.45907335899999996,0.152316602,0.003402623,0,0.693147181,0,False
2096,7.800000829,-4.598,0.0,0.929385923,1,0.0,0.0,0.021527458,0.566568605,0,64,0,0.004644342,0.0,0.17930731100000002,0,0.693147181,0,False
2097,-1.832581464,-0.115,-1.096368421,1.1875,1,0.0,-0.4125,0.36875,-320.25,0,107,0,48.0375,0.0,0.0,0,0.693147181,0,False
2098,7.105831247,230.85,-4.76937639,0.426197341,1,0.0,-0.063221102,0.133610871,1.845895551,0,92,0,0.065574564,0.0,0.0,0,0.693147181,1,False
2099,1.99252107,-8.408,0.8309941190000001,0.506817562,1,0.0,-0.70657213,0.29124625,0.835277855,1,107,0,0.17902917899999998,0.0,0.162628426,0,0.693147181,0,False
2090,0.67498321,-12.288,23.90175576,6.3248472510000004,1,0.0,-2.74898167,0.025458248,-2.343182253,0,107,0,7.8054989820000005,0.0,0.0016060529999999999,0,0.693147181,0,False
2171,2.874072985,-13.714,-0.531061361,0.163080919,1,0.0,-0.760460783,0.20712632,3.037042035,0,103,0,0.8010616070000001,0.0,0.001403526,0,0.693147181,1,False
2124,9.129762004,-1752.013,-3.275074467,0.083719225,1,0.0,0.020805725,0.080127351,2.610479488,0,88,0,0.045985368,0.0,0.048186133,0,0.693147181,0,False
2126,2.4651290219999997,5.109,-5.285893492,0.894517637,1,0.0,-0.177135572,0.003824904,14.76962127,0,92,0,2.335656609,0.062303442,1.0,0,0.693147181,0,False
2151,1.4407825459999999,-8.481,4.71991614,1.199810606,1,0.0,-0.051136364000000004,0.025331439,-8.030805687,0,106,0,23.68347538,0.0,0.0,0,0.693147181,0,False
2152,4.822062237,-11.606,-2.9225436410000003,0.542686019,1,0.0,0.124318754,0.028392945,2.814600056,0,82,0,0.061495238,0.46690978200000005,0.002794322,0,0.693147181,1,False
2153,2.754297452,-36.579,7.097981195,0.394589433,1,0.0,-0.995162317,0.30916613600000004,1.8370728630000002,1,92,0,0.721323997,0.0,0.008428788000000001,0,0.693147181,0,False
2154,1.324950731,-1.8980000000000001,-0.9831959840000001,0.612971823,1,0.0,-0.42105263200000004,0.022062732999999998,18.30425824,1,103,0,32.73285486,0.0,0.0,0,0.693147181,0,False
2155,5.407812822,-1.327,-4.323697227,0.194279005,1,0.0,-0.080603021,0.24401841,0.24210833699999998,0,75,0,0.0,0.0,0.009290653000000001,0,0.693147181,1,False
2156,5.0343127569999995,-15.669,0.0,0.6644465279999999,1,0.0,0.16854174,0.059058297,1.071281942,0,89,0,0.055900621,0.0,0.011764229,0,0.693147181,0,False
2157,4.344753025,-33.073,-2.381219554,0.130149339,1,0.0,-0.391914159,0.343985572,6.599556993999999,0,92,0,0.211033695,0.0,0.004654298,0,0.693147181,1,False
2158,4.484097997,-7.479,-3.974697915,0.132069935,1,0.0,-0.049426053,0.847951962,3.474625468,1,92,0,0.20914929399999999,0.0,0.0029001920000000002,0,0.693147181,1,False
2159,5.70581707,-211.63,2.3286022369999997,0.977073361,1,0.0,0.15958497900000002,0.0,5.446532211,0,110,0,0.049948272,1.0861545320000001,0.044364259,1,0.693147181,0,False
2160,2.3447821419999997,-8.83,-0.464324413,0.49535039799999997,1,0.0,-0.84028377,0.355574729,6.14699848,1,85,0,1.054548941,0.0,0.042168464,0,0.693147181,1,False
2161,3.080303175,-16.367,-0.86894497,0.42122674,1,0.0,-0.645807489,0.389983919,1.19118044,0,87,0,0.0,0.0,0.0,0,0.693147181,1,False
2162,2.13025347,-4.836,0.17362077899999998,0.532256148,1,0.0,-0.53261257,0.035879767,6.680289561,0,92,0,1.672567423,0.183200665,0.001165304,1,0.693147181,1,False
2163,2.918689229,-4.89,0.002955389,0.976076038,1,0.0,-0.126640385,0.003942323,40.17110609,1,92,0,0.0,0.0,0.048079764000000004,0,0.693147181,1,False
2164,1.195436473,-11.53,14.91281856,1.4511346440000001,1,-0.003059143,-2.680484115,0.55128593,-3.687055667,1,104,0,0.0,0.0,0.0,0,1.098612289,0,True
2165,4.854940088999999,-15.137,-3.826323997,0.125291144,1,0.0,0.00047517800000000004,0.294758244,1.722947038,1,82,0,0.13700700300000002,0.0,0.0,0,0.693147181,1,False
2166,7.70179747,-36.78,0.0,0.970200979,1,0.0,0.0,0.101106937,1.125967387,0,92,0,0.0,0.0,0.0210172,0,0.693147181,1,False
2167,4.864815372,0.897,-3.906194181,0.6949254509999999,1,0.0,-0.021496834,0.022916072000000003,0.41012591,1,116,0,0.033622066,0.0,0.0,0,0.693147181,1,False
2168,1.4374626480000001,-8.71,4.995538537,0.605700713,1,0.0,-2.982660333,0.08479810000000002,4.584698795,0,89,0,0.0,0.0,0.0,0,0.693147181,1,False
2169,3.5352328139999996,-37.199,0.594260891,0.524910358,1,0.0,-0.5013555670000001,0.353759146,4.600662699,0,104,0,0.13549835300000002,0.0,0.001218109,0,0.693147181,1,False
2150,6.632194117,-38.902,-2.386373956,0.518723671,1,0.0,0.08342005400000001,0.012903973999999999,0.5878185570000001,0,80,0,0.042081497,0.7085382790000001,0.047022695,1,0.693147181,1,False
2149,1.961924096,-4.166,-1.700491938,0.124138901,1,0.0,-0.056938000999999995,0.5224237310000001,0.306966292,0,80,0,0.0,0.0,0.0,0,0.693147181,1,False
2148,3.577528811,-6.767,-3.50222854,0.177728098,1,0.0,-0.235014671,0.210563085,22.19287341,1,90,0,0.46821293799999997,0.02794467,0.0,0,0.693147181,1,False
2147,4.971762787,-9.369,-3.9563159530000003,0.13964416699999999,1,0.0,-0.007381429,0.16823421,2.934318835,0,88,0,0.207587971,0.003818937,0.010855459,0,0.693147181,1,False
2127,3.4847416439999996,-33.87,0.380402357,0.271049243,1,0.0,-0.738578525,0.255197155,4.157903592,0,90,0,0.0,0.0,0.005311611,0,0.693147181,1,False
2128,3.401464013,1.148,-4.41071433,0.7177086109999999,1,0.0,-0.160290589,0.06771527599999999,2.126313304,1,107,0,0.194881365,0.0,1.0,0,0.693147181,0,False
2129,2.5225235130000003,-9.805,-0.816234366,0.11051364400000001,1,0.0,-0.6417335470000001,0.380096308,24.3576288,1,74,0,1.119983949,0.0,0.0,0,0.693147181,0,False
2130,1.4697159690000001,-4.8919999999999995,6.0026994060000005,1.8613155469999998,1,0.0,-0.131094756,0.278288868,-2.40987984,0,106,0,5.578656854,0.0,0.0,0,0.693147181,1,False
2131,3.601931711,-1.197,-4.163383618,0.506340506,1,0.0,-0.117537975,0.165125856,0.269053143,0,90,0,0.343996291,0.0,0.0,0,0.693147181,0,False
2132,5.710486617999999,-31.424,-3.819260877,0.074949175,1,0.0,-0.078737029,0.784545954,7.593860735,0,92,0,0.255637081,0.0,0.0157047,0,0.693147181,1,False
2133,4.463387704,-21.125,-2.306837986,0.8202371490000001,1,0.0,-0.043788387000000005,0.032115325,0.778935897,1,107,0,0.09211693800000001,0.039513257999999996,0.02803331,0,0.693147181,0,False
2134,2.8274911210000004,-46.151,7.980191124,0.142755724,1,0.0,-0.200970242,0.086079394,4.035921325,1,92,0,7.557889132000001,0.0,0.0,0,0.693147181,0,False
2135,1.586169285,-4.288,-0.415559238,0.08536335699999999,1,0.0,-0.655885363,0.787717503,1.7722694719999998,0,92,0,2.334288639,0.0,0.0,0,0.693147181,0,False
2125,3.24886172,-2.975,-3.822745546,0.505376344,1,0.0,-0.09588137099999999,0.514110477,11.97487051,1,89,0,0.648616125,0.0,0.014093907,0,0.693147181,1,False
2136,3.538783045,-6.292999999999999,4.387209096,1.594567901,1,0.0,-0.34306463299999995,0.310413943,-2.011295681,0,53,0,0.0,0.0,0.0,0,0.693147181,1,False
2138,2.498809555,-2.658,-2.623087719,0.212278107,1,0.0,-0.144148586,0.351742275,8.208450704,0,92,0,1.3947238659999999,0.0,0.000960002,0,0.693147181,0,False
2139,2.316389374,-6.8229999999999995,0.276700481,0.7209784,1,0.0,-0.643357333,0.02298057,0.371049841,0,92,0,0.0,0.0,0.0,0,0.693147181,0,False
2140,4.353820043,1.084,-2.869453623,0.6467373829999999,1,0.0,-0.020032143999999998,0.081080039,1.478380346,0,144,0,0.085374478,0.656740598,0.002018691,0,0.693147181,1,False
2141,4.621909302,-19.385,-3.4781497000000003,0.837670128,1,0.0,0.091407049,0.025725749,2.552826074,0,110,0,0.065464952,0.0,0.0,0,0.693147181,1,False
2142,3.2227084710000002,-4.7219999999999995,-3.53350885,0.08415683800000001,1,0.0,-0.20437519899999998,0.135439911,5.835798817000001,0,88,0,0.335591329,0.0,0.001384378,0,0.693147181,1,False
2143,1.6897267440000001,-3.235,-0.932409335,0.33960871200000003,1,0.0,-0.38409007,0.39959394600000003,0.760648407,0,92,0,1.340346992,0.0,0.244528983,0,0.693147181,1,False
2144,3.998310787,-3.3810000000000002,-3.930105638,0.673485488,1,0.0,0.152148387,0.179099549,0.8778895320000001,0,88,0,0.208087183,0.0,0.14150908,0,0.693147181,0,False
2145,5.0517900330000005,4.353,-4.271103018,0.20242223399999998,1,0.0,-0.010837993,0.14774603,5.224410611000001,0,74,0,0.0,0.0,0.037344221000000004,0,0.693147181,1,False
2146,2.181208107,-3.176,-0.5555850689999999,1.333069888,1,0.0,-0.399570961,0.014000226000000001,-0.525762712,0,92,0,0.0,0.0,0.008727611,0,0.693147181,1,False
2137,5.145725471,-0.48200000000000004,-1.635174755,0.6040152360000001,1,0.0,0.066099385,0.017472743,0.09490505800000001,0,120,0,0.012621143999999999,0.006989097,0.014045708999999998,0,0.693147181,0,False
2640,8.641299129,-194.628,-1.7109836319999998,0.488864145,1,0.0,-0.004423674,0.014492608,2.255501532,0,92,0,0.03452448,0.20872054399999998,0.140932789,0,0.693147181,1,False
2836,4.534608227,-111.48,15.68274353,3.00019316,1,0.0,-0.10587313699999999,0.065502699,-0.001258638,0,92,0,0.119866505,0.0,0.29821554899999997,0,0.693147181,0,False
2642,4.537415833,-51.266999999999996,-1.901102646,0.065993216,1,0.0,-0.261211998,0.6541107979999999,0.493056988,1,92,0,0.310993162,0.0,0.006408501,0,0.693147181,1,False
3136,4.2549316269999995,-20.285,-3.0130362639999997,0.119712712,1,0.0,-0.206878442,0.281482428,0.342513464,0,88,0,0.289175609,0.0,0.032133025,0,0.693147181,1,False
3137,4.922517851,-14.433,-3.917716528,0.063706789,1,0.0,-0.117715584,0.7325115759999999,1.582542497,1,89,0,0.30884323,0.0,0.011543073999999999,0,0.693147181,1,False
3138,-0.356674944,-12.943,79.09075593,10.17857143,1,0.0,-9.904285714,0.141428571,-0.511688716,1,89,0,26.98857143,0.0,0.0,0,0.693147181,0,False
3139,4.1712593060000005,0.777,-4.419872693,0.125792861,1,0.0,-0.031961356,0.14445113199999998,1.5046799419999999,0,149,0,0.286093492,0.0,0.0,0,0.693147181,1,False
3140,5.057684261,-15.49,-3.9832663160000004,0.023889179,1,0.0,-0.053833335,0.004859247,0.860958494,1,82,0,0.126620279,0.0,0.007661642,0,0.693147181,1,False
3141,5.49430347,-11.42,-0.583571689,0.902191515,1,0.0,0.021672654,0.005873359,0.0,0,92,0,4.11e-06,0.388270544,0.0,1,0.693147181,1,False
3142,3.203071593,-8.633,-3.29097601,0.007436606,1,0.0,-0.188272107,0.769790312,0.529498465,1,87,0,1.163686606,0.0,0.0,0,0.693147181,0,False
3143,2.100713677,-4.4110000000000005,-1.093934965,0.461086637,1,0.0,-0.063754283,0.063876652,3.546775658,0,319,0,5.9788301520000005,0.0,0.0,0,0.693147181,0,False
3144,2.23334219,-9.398,0.485744212,0.192048012,1,0.0,-0.966670239,0.470153253,2.310996153,0,107,0,2.473582681,0.102454185,0.302462308,0,0.693147181,0,False
3145,3.442307335,-3.514,0.0,0.078409418,1,0.0,-0.072011261,0.0,1.2783705920000001,0,94,0,0.0,0.0,0.051963040999999995,0,0.693147181,0,False
3146,6.691443339,-104.2,-3.6233953710000004,0.297131911,1,0.0,-0.011183338000000001,0.000561153,0.500769055,0,89,0,0.0,0.0,0.002521846,0,0.693147181,1,False
3147,6.242102636,-208.815,-2.329336181,0.087845226,1,0.0,-0.121668372,0.043968339,0.233866904,0,107,0,0.032278213,0.03696944,0.007495646999999999,0,0.693147181,0,False
3148,-1.903808973,-0.685,24.93955734,2.120805369,1,0.0,-2.8657718119999998,0.5838926170000001,-54.05329341,0,134,0,120.0536913,0.0,0.0,0,0.693147181,0,False
3149,8.607610146,-27.592,0.0,0.862534082,1,0.0,0.016300111000000003,0.045735977000000004,1.7636368709999999,0,86,0,0.0017942129999999998,0.027030671000000003,0.275052504,0,0.693147181,1,False
3150,1.776307365,-13.984000000000002,6.337719572,0.508970887,1,0.0,-0.468178741,0.277251185,11.762840400000002,1,89,0,4.863913338,0.0,0.008502293000000001,0,0.693147181,0,False
3151,6.055279369,36.707,-4.728454482,0.999960127,1,0.0,-0.10928374699999999,0.0,0.0,0,87,0,0.0,0.0,0.0,0,0.693147181,0,False
3152,4.602787349,-34.509,-2.739514344,0.295864157,1,0.0,-0.22182795100000002,0.40792085200000006,2.067694958,0,89,0,0.24930334199999998,0.0,0.00168869,0,0.693147181,1,False
3153,3.63645394,-66.003,3.73987358,0.375714624,1,0.0,-1.559501541,0.070237374,1.6308701890000001,0,81,0,0.5244618910000001,0.001791501,0.009397458000000001,0,0.693147181,1,False
3154,2.634690667,-0.8740000000000001,0.0,0.42607073700000003,1,0.0,0.0,0.08243059,0.0,0,89,0,0.06930195900000001,0.0,0.017060749,0,0.693147181,0,False
3135,2.9822923610000003,-11.947000000000001,1.189832432,1.07525465,1,0.0,-0.19540870600000002,0.128971773,-19.67488215,0,164,0,0.0,0.0,0.012416699,0,0.693147181,1,False
3155,4.318341083,-13.857999999999999,-3.348476817,0.175716722,1,0.0,-0.113636364,0.55972237,1.5228448140000002,0,87,0,0.346384419,0.033304913,0.012275616999999999,0,0.693147181,0,False
3134,5.8612561979999995,-14.302,-4.203871099,0.071373856,1,0.0,0.022240257000000003,0.13557729300000002,1.470006532,0,89,0,0.094411459,0.0,0.00167336,0,0.693147181,1,False
3132,-5.11599581,-0.048,31.75952941,8.5,1,0.0,-7.0,1.0,0.0,0,90,0,1666.666667,0.0,0.0,0,0.693147181,0,False
3113,4.670161729,-96.641,0.8970831429999999,0.347889238,1,0.0,-0.14579956,0.008995924,0.144783733,0,92,0,0.031654407,0.097924378,0.003980455,0,0.693147181,0,False
3114,5.27393758,-42.905,-3.33901431,0.361650349,1,0.0,0.032887085,0.159122465,9.422313094,0,92,0,0.265079438,0.0,0.01964435,0,0.693147181,1,False
3115,4.590604621000001,23.576,-5.438096888,0.152667573,1,0.0,-0.046938734,0.301722913,5.376113666,0,46,0,0.1637275,0.0,0.000455797,0,0.693147181,1,False
3116,4.920841869,-86.059,-1.520333797,0.153014192,1,0.0,-0.564360624,0.382291165,0.20695213399999998,1,183,0,0.0,0.0,0.0,0,0.693147181,1,False
3117,4.573762075,-17.317,-3.6117423019999997,0.041988278,1,0.0,-0.179025467,0.385097206,0.9057723590000001,0,92,0,0.306352417,0.0,0.080017157,0,0.693147181,1,False
3118,-5.80914299,-0.958,1436.495985,273.0,1,0.0,-66.0,1.0,-4.13504902,0,128,0,0.0,0.0,0.0,0,0.693147181,0,False
3119,0.742889272,-8.805,14.68732447,0.62416746,1,0.0,-1.7773549,0.387725975,14.3278481,0,92,0,7.921979068,0.0,0.0,0,0.693147181,0,False
3120,5.044211904,-59.062,-2.618076404,0.147400111,1,0.0,-0.067978752,0.001037893,6.151665317999999,0,65,0,0.35420507700000003,0.0,0.001863008,1,0.693147181,1,False
3121,-1.217395825,-0.262,-0.36233806700000004,0.199324324,1,0.0,-0.506756757,0.8209459459999999,0.0,1,86,0,36.42905405,0.0,0.0,0,0.693147181,0,False
3122,5.710718366,-84.68700000000001,-2.966241787,0.11324514699999999,1,0.0,-0.19080201800000002,0.41860318799999996,4.438931155,0,88,0,0.166471359,0.0,0.015769849,0,0.693147181,0,False
3123,3.776134551,-23.195999999999998,-1.464823693,0.229202465,1,0.0,-0.425802461,0.28920658899999996,5.389346967000001,1,85,0,0.473113845,0.02985314,0.003579379,0,0.693147181,1,False
3124,3.815203687,-126.49600000000001,8.802883631,0.484312343,1,0.0,-1.258075177,0.313048076,0.33568041,1,92,0,0.0,0.0,0.006205409,0,0.693147181,1,True
3125,3.582657456,-17.809,-2.355704545,0.014151075,1,0.0,-0.23792710399999997,0.867719425,0.40630287600000004,0,92,0,0.534071006,0.0,0.001528198,0,0.693147181,1,False
3126,4.774955154,-59.308,-2.122056438,0.083777056,1,0.0,-0.29616471899999997,0.434217965,0.174051595,1,92,0,0.031931142,0.0,0.008946734,0,0.693147181,1,False
3127,4.644823498,-15.515999999999998,-3.67540763,0.15622086599999999,1,0.0,0.03935797,0.162266327,4.155503412,0,88,0,0.188985535,0.144168389,0.001889309,0,0.693147181,1,False
3128,1.67933704,-4.94,0.067432005,0.249906751,1,0.0,-0.8787765759999999,0.012122342,6.61521631,0,183,0,2.769861992,1.251025737,0.0,0,0.693147181,1,False
3129,2.614105755,-8.703,-0.9628834359999999,1.947418528,1,0.0,0.25961186399999997,0.242987917,-0.552802041,0,92,0,0.576931527,0.0,0.0,0,0.693147181,0,False
3130,4.985119176,-0.922,-4.0521753469999995,0.154355394,1,0.0,0.011291128000000001,0.07265714200000001,8.774728874,0,82,0,0.20936801100000002,0.0,0.001836669,0,0.693147181,1,False
3131,0.804241228,-0.42,0.0,0.32796420600000004,1,0.0,-0.318120805,0.35391498899999996,0.0,0,369,0,7.64966443,0.0,0.0,0,0.693147181,0,False
3133,5.168510458,-28.410999999999998,-3.6489449489999997,0.074203116,1,0.0,-0.12398877300000001,0.24942927199999998,4.024658865,1,89,0,0.316128959,0.0,0.0,0,0.693147181,1,False
3156,-5.80914299,-0.124,182.15993980000002,44.33333333,1,0.0,-24.66666667,0.333333333,-44.98461538,0,92,0,3222.666667,0.0,0.0,0,0.693147181,0,False
3157,-2.3025850930000002,-1.595,71.43532386,6.6,1,0.0,-6.35,0.01,-1.048571429,0,103,0,0.0,0.0,0.0,0,0.693147181,0,False
3158,0.621113978,-11.282,23.39162405,0.855991402,1,0.0,-0.454594304,0.026867276000000002,63.39738806,0,108,0,21.88232133,0.0,0.0,0,0.693147181,0,False
3183,-0.84397007,-0.045,-3.868340269,0.88372093,1,0.0,-0.011627907,0.0,1520.37,1,89,0,166.68837209999998,0.0,0.0,0,0.693147181,0,False
3184,7.229818487999999,-149.847,0.0,0.8104157190000001,1,0.0,0.069223868,0.0,5.908977107999999,0,89,0,0.086872777,1.736267113,0.06656922,0,0.693147181,0,False
3185,6.487463293999999,-6.551,0.553955985,1.054914707,1,0.0,0.05914395099999999,0.009970237,0.0,0,86,0,1.52e-06,0.009134436,0.0,0,0.693147181,0,False
3186,4.3981829160000006,-8.142000000000001,-3.9172080719999998,0.098766343,1,0.0,-0.06943163200000001,0.120795051,1.589178824,0,88,0,0.204494299,0.0,0.006274597,0,0.693147181,1,False
3187,4.395325314,-16.704,-3.438282245,0.10078819800000001,1,0.0,-0.16469514400000002,0.846554255,0.625499314,0,89,0,0.0,0.0,0.007644595,0,0.693147181,1,False
3188,4.8517646039999995,-46.729,-2.514594373,0.08801556699999999,1,0.0,-0.11826578900000001,0.7513167559999999,2.589336178,1,87,0,0.226739915,0.0,0.0018516020000000002,0,0.693147181,1,False
3189,1.303999118,-4.736000000000001,1.4565067219999999,0.22149837100000003,1,0.0,-1.084147666,0.412595005,91.23953975,0,92,0,31.56758958,0.0,0.0,0,0.693147181,0,False
3190,-0.28103753,-0.43799999999999994,-1.722607522,0.288741722,1,0.0,-0.296688742,0.28476821199999997,0.0,0,143,0,4.358940397,0.0,0.0,0,0.693147181,0,False
3191,5.385224155,-29.598000000000003,-1.041270925,0.638071315,1,0.0,0.035318277,0.026324836,2.555400339,0,47,0,0.11126288599999999,0.564954918,0.312360553,0,0.693147181,1,False
3192,5.714847695,3.4160000000000004,-4.405441681,0.13661658,1,0.0,-0.164931529,0.092078803,0.0,0,180,0,0.205444092,0.0,0.0,0,0.693147181,1,False
3193,-0.707246105,-0.5539999999999999,3.148723557,0.478701826,1,0.0,-1.097363083,0.430020284,103.2003891,1,91,0,23.79107505,0.0,0.0,0,0.693147181,0,False
3194,-2.9759296460000004,-0.048,-0.093411765,0.039215686,1,0.0,-0.13725490199999998,0.039215686,0.0,0,89,0,247.5686275,0.588235294,0.0,0,0.693147181,0,False
3195,5.625370381000001,-95.979,-0.656698938,0.517753943,1,0.0,-0.257326724,0.17735556600000002,0.49401404,0,103,0,0.0,0.0,0.015954809,0,0.693147181,1,True
3196,5.245849699,-3.852,6.187539149,2.2240419019999997,1,0.0,0.12033597300000001,0.089979291,0.0,0,88,0,0.005174494,0.0,0.0,0,0.693147181,1,False
3197,5.673247663,-1.047,-4.214070372,0.062561431,1,0.0,0.003859398,0.100571177,6.264276654,1,92,0,0.151753741,0.0,0.00227245,0,0.693147181,0,False
3198,3.531903955,-31.037,0.026742256000000002,0.216180643,1,0.0,-0.277457662,0.11079587,0.342006866,0,89,0,0.249670947,0.003246658,0.712847362,0,0.693147181,0,False
3199,4.473146228,-75.917,-0.43098568,0.180949881,1,0.0,-0.672094669,0.40892596299999995,0.217411355,0,79,0,2.842854209,0.031346997,0.0,0,0.693147181,1,False
3200,-4.268697949,-0.865,274.44113819999995,61.85714286,1,0.0,-40.57142857,0.071428571,-34.42605634,1,107,0,2795.285714,0.0,0.0,0,0.693147181,0,False
3201,3.5289454160000004,-35.975,0.437711626,0.154394508,1,0.0,-0.938746773,0.565682938,0.7493946229999999,0,89,0,1.6031741380000002,0.016193382,0.006550321,0,0.693147181,0,False
3182,0.22554067600000002,-0.268,-3.3770500980000002,0.224261772,1,0.0,-0.058260176,0.001596169,1.52037037,0,261,0,0.0,0.0,0.0,0,0.693147181,0,False
3181,4.972033056,-16.342,-3.8252680110000004,0.23458979999999996,1,0.0,0.022394677999999998,0.550859202,2.57792584,0,90,0,0.258571231,0.0,0.00670055,0,0.693147181,0,False
3180,5.33641726,-471.274,6.4295409889999995,0.18720971100000003,1,0.0,-0.462417034,0.30005727600000004,0.796300727,0,87,0,0.0,0.0,0.009206212,0,0.693147181,1,True
3179,6.176174915,-77.035,-3.610592643,0.11549253,1,0.0,-0.03141445,0.494315678,0.544956401,1,86,0,0.126457971,0.0,0.216048093,0,0.693147181,1,False
3159,-0.8746690570000001,-3.99,38.83471876,1.976019185,1,0.0,-2.386091127,0.431654676,-5.504422604,0,106,0,1816.223022,1.069544365,0.0,0,0.693147181,0,False
3160,7.687735904,-240.77700000000002,-3.8653031189999996,0.017086957,1,0.0,-0.003408773,0.043092375,0.316549962,0,108,0,0.032619887,0.0,0.0,0,0.693147181,1,False
3161,4.0521500989999995,-0.48100000000000004,-4.396156646000001,0.040211401,1,0.0,-0.012986561,0.8776446859999999,4.422377192,0,90,0,0.0,0.0,0.0,0,0.693147181,1,False
3162,4.256477584,-88.74799999999999,1.4847148369999998,0.347840875,1,0.0,-0.833321523,0.040078797,0.0,0,92,0,0.677017049,0.0,0.01164579,0,0.693147181,1,False
3163,4.4573543980000006,-23.361,-3.1967426310000002,0.033028438,1,0.0,-0.09113252,0.018154627,2.218855053,1,66,0,0.26825027,0.0,0.017342962,0,0.693147181,1,False
3164,4.458072906,-143.965,3.212983235,0.17731490600000002,1,0.0,-1.4605368330000001,0.316875384,0.452552278,1,86,0,0.046871561,0.0,0.0,0,0.693147181,1,False
3165,6.79409822,-16.485,-2.833300204,0.515327752,1,0.0,-0.036540797,0.009315859000000001,5.501705498,0,86,0,0.12244836199999999,0.024681703,0.004147705,0,0.693147181,0,False
3166,4.459751273,-2.214,-4.238335299,0.195198113,1,0.0,-0.05407906,0.342215437,4.250129333,0,88,0,0.259975019,0.0,0.055550148,0,0.693147181,1,False
3167,0.073250462,-1.949,4.388007709,0.912639405,1,0.0,-1.656133829,0.00464684,136.8617021,0,115,0,5.101301115,0.0,0.0,0,0.693147181,0,False
3112,4.966836652,24.491,-5.113353836,0.202511632,1,0.0,-0.022002897999999996,0.23170256,3.656508904,0,88,0,0.33805338100000004,0.0,0.002519616,0,0.693147181,1,False
3168,-0.092115289,-0.01,-3.398539825,0.25328947399999996,1,0.0,-0.097587719,0.254385965,0.0,0,270,0,2.675438596,0.292763158,0.0,0,0.693147181,0,False
3170,-0.515838166,-6.231,42.75643692,5.415410385,1,0.0,-1.792294807,0.0,-11.72469651,0,106,0,12.50753769,0.0,0.0,0,0.693147181,1,False
3171,8.785325405,-2.0,0.0,0.839069383,1,0.0,0.00047418,0.003273372,0.150229541,0,92,0,0.006928536,5.448130813,0.067098968,0,0.693147181,0,True
